ÁREA;PUESTO;N;ID CONOCIMIENTO;CONOCIMIENTO;Nivel;Valor
CÁLCULO;T.CÁLCULO;T.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N3: 8 - 10 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N1: 10 - 13 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N2: 13 - 16 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N3: 16 - 20 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N1: 20 - 24 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N3: 30 - 38 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N0: Prácticas;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N1: 6M A 1,5 AÑO;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N2: 1,5 - 3 AÑO;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N3: 3 - 5 AÑO;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N1: 5 - 6,5 AÑOS;1
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N2: 6,5 - 8 AÑOS;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N3: 8 - 10 AÑOS;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N1: 10 - 13 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N2: 13 - 16 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N3: 16 - 20 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N1: 20 - 24 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N3: 30 - 38 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N0: Prácticas;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N1: 6M A 1,5 AÑO;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N2: 1,5 - 3 AÑO;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N3: 3 - 5 AÑO;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N1: 5 - 6,5 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N2: 6,5 - 8 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N3: 8 - 10 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N1: 10 - 13 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N2: 13 - 16 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N3: 16 - 20 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N1: 20 - 24 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO6;6;Conocimientos en piezas normales;N3: 30 - 38 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N0: Prácticas;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N1: 6M A 1,5 AÑO;1
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N2: 1,5 - 3 AÑO;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N3: 3 - 5 AÑO;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N1: 5 - 6,5 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N2: 6,5 - 8 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N3: 8 - 10 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N1: 10 - 13 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N2: 13 - 16 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N3: 16 - 20 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N1: 20 - 24 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO7;7;Conocimientos en piezas complejas;N3: 30 - 38 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N0: Prácticas;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N1: 6M A 1,5 AÑO;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N2: 1,5 - 3 AÑO;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N3: 3 - 5 AÑO;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N1: 5 - 6,5 AÑOS;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N2: 6,5 - 8 AÑOS;1
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N3: 8 - 10 AÑOS;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N1: 10 - 13 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N2: 13 - 16 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N3: 16 - 20 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N1: 20 - 24 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO8;8;Conocimientos en desarrollo de estrategías de mecanizado;N3: 30 - 38 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N0: Prácticas;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N1: 6M A 1,5 AÑO;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N2: 1,5 - 3 AÑO;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N3: 3 - 5 AÑO;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N1: 5 - 6,5 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N2: 6,5 - 8 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N3: 8 - 10 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N1: 10 - 13 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N2: 13 - 16 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N3: 16 - 20 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N1: 20 - 24 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO9;9;Conocimientos de los procedimientos internos del área;N3: 30 - 38 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N0: Prácticas;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 6M A 1,5 AÑO;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 1,5 - 3 AÑO;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 3 - 5 AÑO;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 5 - 6,5 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 6,5 - 8 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 8 - 10 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 10 - 13 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 13 - 16 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 16 - 20 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 20 - 24 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 30 - 38 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N0: Prácticas;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N1: 6M A 1,5 AÑO;1
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N2: 1,5 - 3 AÑO;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N3: 3 - 5 AÑO;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N1: 5 - 6,5 AÑOS;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N2: 6,5 - 8 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N3: 8 - 10 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N1: 10 - 13 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N2: 13 - 16 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N3: 16 - 20 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N1: 20 - 24 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO11;11;Conocimientos en materiales (Indicaciones, uso,…);N3: 30 - 38 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N0: Prácticas;0
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 6M A 1,5 AÑO;2
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 1,5 - 3 AÑO;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 3 - 5 AÑO;3
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 5 - 6,5 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 6,5 - 8 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 8 - 10 AÑOS;4
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 10 - 13 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 13 - 16 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 16 - 20 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 20 - 24 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 24 - 30 AÑOS;5
CÁLCULO;T.CÁLCULO;T.CÁLCULO12;12;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 30 - 38 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N1: 6M A 1,5 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N2: 1,5 - 3 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N3: 3 - 5 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N1: 5 - 6,5 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N2: 6,5 - 8 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N3: 8 - 10 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N1: 10 - 13 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N2: 13 - 16 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N3: 16 - 20 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N1: 20 - 24 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N2: 24 - 30 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO1;1;Conocimientos en protesis dental;N3: 30 - 38 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N1: 6M A 1,5 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N2: 1,5 - 3 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N3: 3 - 5 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N1: 5 - 6,5 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N2: 6,5 - 8 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N3: 8 - 10 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N1: 10 - 13 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N2: 13 - 16 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N3: 16 - 20 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N1: 20 - 24 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N2: 24 - 30 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO2;2;Conocimientos en cálculo de piezas de circoneo - materiales blandos;N3: 30 - 38 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N1: 6M A 1,5 AÑO;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N2: 1,5 - 3 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N3: 3 - 5 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N1: 5 - 6,5 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N2: 6,5 - 8 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N3: 8 - 10 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N1: 10 - 13 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N2: 13 - 16 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N3: 16 - 20 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N1: 20 - 24 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N2: 24 - 30 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO3;3;Conocimientos en rectificado;N3: 30 - 38 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N1: 6M A 1,5 AÑO;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N2: 1,5 - 3 AÑO;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N3: 3 - 5 AÑO;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N1: 5 - 6,5 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N2: 6,5 - 8 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N3: 8 - 10 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N1: 10 - 13 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N2: 13 - 16 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N3: 16 - 20 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N1: 20 - 24 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N2: 24 - 30 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO4;4;Conocimientos en cálculo de piezas de metal - materiales duros;N3: 30 - 38 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N1: 6M A 1,5 AÑO;1
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N2: 1,5 - 3 AÑO;2
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N3: 3 - 5 AÑO;2
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N1: 5 - 6,5 AÑOS;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N2: 6,5 - 8 AÑOS;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N3: 8 - 10 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N1: 10 - 13 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N2: 13 - 16 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N3: 16 - 20 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N1: 20 - 24 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N2: 24 - 30 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO5;5;Conocimientos en cálculo de piezas de fresmedical;N3: 30 - 38 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N1: 6M A 1,5 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N2: 1,5 - 3 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N3: 3 - 5 AÑO;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N1: 5 - 6,5 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N2: 6,5 - 8 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N3: 8 - 10 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N1: 10 - 13 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N2: 13 - 16 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N3: 16 - 20 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N1: 20 - 24 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N2: 24 - 30 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO6;6;Conocimientos en piezas normales;N3: 30 - 38 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N1: 6M A 1,5 AÑO;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N2: 1,5 - 3 AÑO;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N3: 3 - 5 AÑO;3
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N1: 5 - 6,5 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N2: 6,5 - 8 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N3: 8 - 10 AÑOS;4
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N1: 10 - 13 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N2: 13 - 16 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N3: 16 - 20 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N1: 20 - 24 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N2: 24 - 30 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO7;7;Conocimientos en piezas complejas;N3: 30 - 38 AÑOS;5
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO8;8;Conocimientos en gestión del equipo;N1: 6M A 1,5 AÑO;1
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO8;8;Conocimientos en gestión del equipo;N2: 1,5 - 3 AÑO;2
CÁLCULO;JE.CÁLCULO;JE.CÁLCULO8;8;Conocimientos en gestión del equipo;N3: 3 - 5 AÑO;2
